,Year,Player,Pos,Age,G,PER,MPG,PPG,APG,RPG,TOPG,BPG,SPG,salary17_18
304,2017.0,Jusuf Nurkic,C,22.0,65.0,17.5,21.4,10.184615384615384,1.8923076923076922,7.184615384615385,2.2,1.1384615384615384,0.7692307692307693,2.947305
305,2017.0,David Nwaba,SG,24.0,20.0,12.1,19.85,6.0,0.7,3.1,0.55,0.35,0.65,1.312611
306,2017.0,Johnny O'Bryant,PF,23.0,11.0,14.9,7.2727272727272725,3.4545454545454546,0.5454545454545454,1.7272727272727273,0.5454545454545454,0.09090909090909091,0.0,1.524305
307,2017.0,Kyle O'Quinn,C,26.0,79.0,20.5,15.556962025316455,6.2784810126582276,1.481012658227848,5.556962025316456,0.9620253164556962,1.3164556962025316,0.45569620253164556,4.0875
308,2017.0,Daniel Ochefu,C,23.0,19.0,6.6,3.9473684210526314,1.263157894736842,0.15789473684210525,1.1578947368421053,0.15789473684210525,0.0,0.10526315789473684,0.05
309,2017.0,Jahlil Okafor,C,21.0,50.0,14.8,22.68,11.8,1.16,4.8,1.82,0.98,0.4,4.99512
310,2017.0,Victor Oladipo,SG,24.0,67.0,13.6,33.16417910447761,15.925373134328359,2.626865671641791,4.343283582089552,1.7761194029850746,0.31343283582089554,1.164179104477612,21.0
311,2017.0,Kelly Olynyk,C,25.0,75.0,15.2,20.506666666666668,9.04,1.9733333333333334,4.8,1.28,0.38666666666666666,0.5733333333333334,10.607169
312,2017.0,Chinanu Onuaku,C,20.0,5.0,12.3,10.4,2.8,0.6,2.0,0.8,0.2,0.6,1.312611
313,2017.0,Kelly Oubre,SF,21.0,79.0,9.1,20.31645569620253,6.341772151898734,0.5949367088607594,3.2911392405063293,0.620253164556962,0.21518987341772153,0.7341772151898734,2.09304
314,2017.0,Zaza Pachulia,C,32.0,70.0,16.1,18.114285714285714,6.085714285714285,1.8857142857142857,5.857142857142857,1.2571428571428571,0.4714285714285714,0.8428571428571429,3.4776
315,2017.0,Georgios Papagiannis,C,19.0,22.0,12.7,16.136363636363637,5.636363636363637,0.9090909090909091,3.909090909090909,1.0909090909090908,0.7727272727272727,0.13636363636363635,2.30136
316,2017.0,Georgios Papagiannis,C,19.0,22.0,12.7,16.136363636363637,5.636363636363637,0.9090909090909091,3.909090909090909,1.0909090909090908,0.7727272727272727,0.13636363636363635,0.074159
317,2017.0,Jabari Parker,PF,21.0,51.0,19.1,33.88235294117647,20.098039215686274,2.784313725490196,6.1568627450980395,1.803921568627451,0.43137254901960786,1.0,6.782392
318,2017.0,Tony Parker,PG,34.0,63.0,13.0,25.19047619047619,10.126984126984127,4.523809523809524,1.7936507936507937,1.4126984126984128,0.031746031746031744,0.5238095238095238,15.453126
319,2017.0,Chandler Parsons,SF,28.0,34.0,7.6,19.852941176470587,6.176470588235294,1.6176470588235294,2.4705882352941178,0.7058823529411765,0.14705882352941177,0.5882352941176471,23.112004
320,2017.0,Patrick Patterson,PF,27.0,65.0,10.8,24.6,6.846153846153846,1.1692307692307693,4.476923076923077,0.5846153846153846,0.35384615384615387,0.6153846153846154,5.192
321,2017.0,Chris Paul,PG,31.0,61.0,26.2,31.491803278688526,18.098360655737704,9.229508196721312,4.983606557377049,2.4098360655737703,0.13114754098360656,1.9344262295081966,24.599495
322,2017.0,Cameron Payne,PG,22.0,31.0,5.6,14.903225806451612,5.161290322580645,1.7741935483870968,1.5483870967741935,0.9354838709677419,0.16129032258064516,0.45161290322580644,2.20344
323,2017.0,Elfrid Payton,PG,22.0,82.0,17.2,29.414634146341463,12.75609756097561,6.451219512195122,4.719512195121951,2.1707317073170733,0.4878048780487805,1.0731707317073171,3.33234
324,2017.0,Gary Payton,PG,24.0,6.0,4.5,16.5,3.3333333333333335,2.1666666666666665,2.0,1.6666666666666667,0.6666666666666666,0.5,0.05
325,2017.0,Paul Pierce,SF,39.0,25.0,5.7,11.08,3.24,0.4,1.92,0.64,0.2,0.16,1.09608
326,2017.0,Marshall Plumlee,C,24.0,21.0,10.9,8.095238095238095,1.9047619047619047,0.47619047619047616,2.4285714285714284,0.5714285714285714,0.19047619047619047,0.19047619047619047,0.1
327,2017.0,Mason Plumlee,C,26.0,81.0,18.1,26.51851851851852,10.395061728395062,3.506172839506173,7.481481481481482,1.6666666666666667,1.1358024691358024,0.8518518518518519,14.041096
328,2017.0,Miles Plumlee,C,28.0,45.0,8.4,10.755555555555556,2.511111111111111,0.4666666666666667,2.111111111111111,0.6666666666666666,0.28888888888888886,0.4,12.5
329,2017.0,Jakob Poeltl,C,21.0,54.0,12.2,11.592592592592593,3.0555555555555554,0.2222222222222222,3.0555555555555554,0.5370370370370371,0.37037037037037035,0.3148148148148148,2.82564
330,2017.0,Otto Porter,SF,23.0,80.0,17.3,32.5625,13.4375,1.5125,6.4375,0.5375,0.5125,1.45,24.77325
331,2017.0,Bobby Portis,PF,21.0,64.0,14.9,15.625,6.828125,0.546875,4.625,0.578125,0.171875,0.25,1.51632
332,2017.0,Kristaps Porzingis,PF,21.0,66.0,17.4,32.78787878787879,18.12121212121212,1.4696969696969697,7.196969696969697,1.7878787878787878,1.9696969696969697,0.7121212121212122,4.5036
333,2017.0,Dwight Powell,C,25.0,77.0,17.6,17.31168831168831,6.701298701298701,0.6363636363636364,3.9740259740259742,0.44155844155844154,0.5064935064935064,0.7922077922077922,9.003125
334,2017.0,Norman Powell,SG,23.0,76.0,14.0,18.0,8.368421052631579,1.0789473684210527,2.210526315789474,0.9210526315789473,0.18421052631578946,0.6710526315789473,1.471382
335,2017.0,Alex Poythress,PF,23.0,6.0,13.2,26.166666666666668,10.666666666666666,0.8333333333333334,4.833333333333333,0.5,0.3333333333333333,0.5,0.778668
336,2017.0,Ronnie Price,PG,33.0,14.0,5.9,9.571428571428571,1.0,1.2857142857142858,0.7857142857142857,0.21428571428571427,0.07142857142857142,0.7857142857142857,2.442455
337,2017.0,Chasson Randle,PG,23.0,26.0,13.6,11.5,5.269230769230769,1.3076923076923077,1.2307692307692308,0.7307692307692307,0.07692307692307693,0.34615384615384615,1.312611
338,2017.0,Julius Randle,PF,22.0,74.0,16.3,28.81081081081081,13.175675675675675,3.5675675675675675,8.594594594594595,2.3378378378378377,0.5,0.6621621621621622,4.149242
339,2017.0,Zach Randolph,PF,35.0,73.0,18.5,24.465753424657535,14.082191780821917,1.6712328767123288,8.191780821917808,1.356164383561644,0.136986301369863,0.5205479452054794,12.307692
340,2017.0,J.J. Redick,SG,32.0,78.0,14.8,28.17948717948718,15.038461538461538,1.4102564102564104,2.1923076923076925,1.2564102564102564,0.16666666666666666,0.7051282051282052,23.0
341,2017.0,Willie Reed,C,26.0,71.0,17.1,14.52112676056338,5.267605633802817,0.36619718309859156,4.676056338028169,0.43661971830985913,0.6619718309859155,0.2535211267605634,1.57723
342,2017.0,Josh Richardson,SG,23.0,53.0,10.7,30.452830188679247,10.169811320754716,2.641509433962264,3.169811320754717,1.2264150943396226,0.7358490566037735,1.1320754716981132,1.471382
343,2017.0,Malachi Richardson,SG,21.0,22.0,9.6,9.0,3.590909090909091,0.5,1.0454545454545454,0.36363636363636365,0.045454545454545456,0.22727272727272727,1.50456
344,2017.0,Austin Rivers,SG,24.0,74.0,11.4,27.756756756756758,12.013513513513514,2.7567567567567566,2.175675675675676,1.554054054054054,0.13513513513513514,0.6486486486486487,11.825
345,2017.0,Andre Roberson,SF,25.0,79.0,9.6,30.075949367088608,6.6075949367088604,1.0,5.0886075949367084,0.6455696202531646,1.0,1.1898734177215189,9.259259
346,2017.0,Glenn Robinson,SF,23.0,69.0,11.5,20.666666666666668,6.072463768115942,0.6811594202898551,3.550724637681159,0.5362318840579711,0.2898550724637681,0.5942028985507246,1.524305
347,2017.0,Rajon Rondo,PG,30.0,69.0,13.6,26.71014492753623,7.797101449275362,6.681159420289855,5.144927536231884,2.4347826086956523,0.15942028985507245,1.434782608695652,3.3
348,2017.0,Rajon Rondo,PG,30.0,69.0,13.6,26.71014492753623,7.797101449275362,6.681159420289855,5.144927536231884,2.4347826086956523,0.15942028985507245,1.434782608695652,3.0
349,2017.0,Derrick Rose,PG,28.0,64.0,17.0,32.53125,18.03125,4.421875,3.84375,2.296875,0.265625,0.6875,2.116955
350,2017.0,Terrence Ross,SF,25.0,78.0,13.4,25.064102564102566,11.0,1.1282051282051282,2.6538461538461537,0.8717948717948718,0.4230769230769231,1.1282051282051282,10.5
351,2017.0,Terry Rozier,PG,22.0,74.0,10.8,17.06756756756757,5.54054054054054,1.7702702702702702,3.0675675675675675,0.6351351351351351,0.14864864864864866,0.6081081081081081,1.98852
352,2017.0,Ricky Rubio,PG,26.0,75.0,16.8,32.92,11.146666666666667,9.093333333333334,4.066666666666666,2.6,0.13333333333333333,1.7066666666666668,14.275
353,2017.0,Brandon Rush,SG,31.0,47.0,6.6,21.914893617021278,4.191489361702128,0.9574468085106383,2.106382978723404,0.5957446808510638,0.48936170212765956,0.46808510638297873,0.119602
354,2017.0,D'Angelo Russell,PG,20.0,63.0,15.3,28.746031746031747,15.619047619047619,4.809523809523809,3.5238095238095237,2.7936507936507935,0.25396825396825395,1.380952380952381,5.56236
355,2017.0,Domantas Sabonis,PF,20.0,81.0,6.9,20.14814814814815,5.91358024691358,1.0123456790123457,3.54320987654321,1.0246913580246915,0.3950617283950617,0.48148148148148145,2.55
356,2017.0,Larry Sanders,C,28.0,5.0,6.5,2.6,0.8,0.0,0.8,0.4,0.2,0.2,1.865547
357,2017.0,Dario Saric,PF,22.0,81.0,12.8,26.28395061728395,12.839506172839506,2.246913580246914,6.333333333333333,2.259259259259259,0.37037037037037035,0.7037037037037037,2.42256
358,2017.0,Tomas Satoransky,SG,25.0,57.0,8.5,12.614035087719298,2.7017543859649122,1.6140350877192982,1.456140350877193,0.6666666666666666,0.10526315789473684,0.45614035087719296,3.0
359,2017.0,Dennis Schroder,PG,23.0,79.0,16.1,31.455696202531644,17.89873417721519,6.3164556962025316,3.1392405063291138,3.2658227848101267,0.20253164556962025,0.9367088607594937,15.5
360,2017.0,Mike Scott,PF,28.0,18.0,5.9,10.833333333333334,2.5,0.9444444444444444,2.0555555555555554,0.4444444444444444,0.16666666666666666,0.2222222222222222,1.709538
361,2017.0,Thabo Sefolosha,SF,32.0,62.0,11.9,25.741935483870968,7.161290322580645,1.7258064516129032,4.354838709677419,0.9354838709677419,0.5,1.5483870967741935,5.25
362,2017.0,Wayne Selden,SG,22.0,14.0,6.9,16.857142857142858,5.071428571428571,0.9285714285714286,1.1428571428571428,0.8571428571428571,0.07142857142857142,0.42857142857142855,1.312611
363,2017.0,Ramon Sessions,PG,30.0,50.0,12.3,16.22,6.24,2.58,1.46,0.92,0.06,0.52,2.328652
364,2017.0,Ramon Sessions,PG,30.0,50.0,12.3,16.22,6.24,2.58,1.46,0.92,0.06,0.52,0.263124
365,2017.0,Iman Shumpert,SG,26.0,76.0,9.0,25.486842105263158,7.4605263157894735,1.4342105263157894,2.8815789473684212,1.0263157894736843,0.35526315789473684,0.8157894736842105,10.337079
366,2017.0,Pascal Siakam,PF,22.0,55.0,11.5,15.618181818181819,4.163636363636364,0.3090909090909091,3.3636363636363638,0.6,0.8181818181818182,0.4727272727272727,1.312611
367,2017.0,Jonathon Simmons,SG,27.0,78.0,9.9,17.846153846153847,6.1923076923076925,1.6153846153846154,2.051282051282051,0.9743589743589743,0.32051282051282054,0.6025641025641025,6.3
368,2017.0,Kyle Singler,SF,28.0,32.0,5.9,12.03125,2.75,0.28125,1.5,0.34375,0.15625,0.21875,4.6665
369,2017.0,Marcus Smart,SG,22.0,79.0,12.0,30.367088607594937,10.569620253164556,4.6075949367088604,3.8734177215189876,2.0126582278481013,0.43037974683544306,1.5822784810126582,4.53802
370,2017.0,Ish Smith,PG,28.0,81.0,14.7,24.135802469135804,9.358024691358025,5.160493827160494,2.9012345679012346,1.382716049382716,0.4074074074074074,0.7530864197530864,6.0
371,2017.0,J.R. Smith,SG,31.0,41.0,8.1,28.951219512195124,8.560975609756097,1.5121951219512195,2.7560975609756095,0.6341463414634146,0.2682926829268293,0.975609756097561,13.76
372,2017.0,Jason Smith,C,30.0,74.0,13.6,14.432432432432432,5.675675675675675,0.5,3.4864864864864864,0.7837837837837838,0.7432432432432432,0.28378378378378377,5.225
373,2017.0,Tony Snell,SG,25.0,80.0,9.7,29.2,8.5375,1.2,3.1,0.6875,0.175,0.675,9.821429
374,2017.0,Marreese Speights,C,29.0,82.0,17.6,15.682926829268293,8.670731707317072,0.8048780487804879,4.548780487804878,0.8414634146341463,0.5,0.2804878048780488,2.116955
375,2017.0,Nik Stauskas,SG,23.0,80.0,9.0,27.35,9.45,2.35,2.825,1.6,0.4,0.5625,3.807146
376,2017.0,Lance Stephenson,SG,26.0,18.0,9.6,20.055555555555557,6.777777777777778,3.2777777777777777,2.888888888888889,1.4444444444444444,0.16666666666666666,0.2777777777777778,4.18
377,2017.0,Diamond Stone,C,19.0,7.0,-1.2,3.4285714285714284,1.4285714285714286,0.0,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.0,1.312611
378,2017.0,Diamond Stone,C,19.0,7.0,-1.2,3.4285714285714284,1.4285714285714286,0.0,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.0,0.05
379,2017.0,Isaiah Taylor,PG,22.0,4.0,0.3,13.0,0.75,0.75,0.75,0.0,0.25,0.25,1.312611
380,2017.0,Jeff Teague,PG,28.0,82.0,19.2,32.40243902439025,15.292682926829269,7.7926829268292686,4.036585365853658,2.6341463414634148,0.3902439024390244,1.2195121951219512,19.0
381,2017.0,Mirza Teletovic,PF,31.0,70.0,8.8,16.185714285714287,6.442857142857143,0.6857142857142857,2.3142857142857145,0.5285714285714286,0.18571428571428572,0.17142857142857143,10.5
382,2017.0,Garrett Temple,SG,30.0,65.0,11.2,26.584615384615386,7.7846153846153845,2.6,2.8153846153846156,1.2,0.4307692307692308,1.2923076923076924,8.0
383,2017.0,Jason Terry,SG,39.0,74.0,9.0,18.445945945945947,4.148648648648648,1.3243243243243243,1.4324324324324325,0.4864864864864865,0.2702702702702703,0.6081081081081081,2.328652
384,2017.0,Isaiah Thomas,PG,27.0,76.0,26.5,33.80263157894737,28.93421052631579,5.907894736842105,2.6973684210526314,2.763157894736842,0.17105263157894737,0.9210526315789473,6.261395
385,2017.0,Lance Thomas,PF,28.0,46.0,8.4,21.043478260869566,5.978260869565218,0.7608695652173914,3.0869565217391304,0.5434782608695652,0.10869565217391304,0.45652173913043476,6.655325
386,2017.0,Klay Thompson,SG,26.0,78.0,17.4,33.96153846153846,22.333333333333332,2.051282051282051,3.6538461538461537,1.641025641025641,0.5128205128205128,0.8461538461538461,17.82615
387,2017.0,Tristan Thompson,C,25.0,78.0,15.3,29.94871794871795,8.076923076923077,0.9871794871794872,9.179487179487179,0.8205128205128205,1.0769230769230769,0.5,16.4
388,2017.0,Marcus Thornton,SG,29.0,33.0,10.4,17.424242424242426,6.636363636363637,1.2424242424242424,2.303030303030303,0.7575757575757576,0.09090909090909091,0.5757575757575758,0.04608
389,2017.0,Anthony Tolliver,PF,31.0,65.0,11.1,22.723076923076924,7.092307692307692,1.1846153846153846,3.6769230769230767,0.8615384615384616,0.3076923076923077,0.5076923076923077,3.29
390,2017.0,Anthony Tolliver,PF,31.0,65.0,11.1,22.723076923076924,7.092307692307692,1.1846153846153846,3.6769230769230767,0.8615384615384616,0.3076923076923077,0.5076923076923077,2.0
391,2017.0,Axel Toupane,SF,24.0,4.0,6.2,11.75,2.75,0.0,0.25,0.0,0.25,0.25,0.025
392,2017.0,Karl-Anthony Towns,C,21.0,82.0,26.0,36.951219512195124,25.134146341463413,2.682926829268293,12.28048780487805,2.5853658536585367,1.2560975609756098,0.6951219512195121,6.21684
393,2017.0,P.J. Tucker,SF,31.0,81.0,10.5,27.604938271604937,6.666666666666667,1.2222222222222223,5.827160493827161,0.8148148148148148,0.2345679012345679,1.4320987654320987,7.590035
394,2017.0,Evan Turner,SF,28.0,65.0,11.4,25.50769230769231,9.015384615384615,3.1538461538461537,3.8,1.5384615384615385,0.36923076923076925,0.8153846153846154,17.131148
395,2017.0,Myles Turner,C,20.0,81.0,18.5,31.37037037037037,14.481481481481481,1.308641975308642,7.246913580246914,1.2962962962962963,2.1358024691358026,0.9135802469135802,2.56992
396,2017.0,Beno Udrih,PG,34.0,39.0,16.1,14.35897435897436,5.82051282051282,3.358974358974359,1.4615384615384615,0.9487179487179487,0.0,0.3333333333333333,0.025
397,2017.0,Tyler Ulis,PG,21.0,61.0,13.0,18.40983606557377,7.278688524590164,3.7049180327868854,1.5573770491803278,1.2622950819672132,0.08196721311475409,0.7868852459016393,1.312611
398,2017.0,Jonas Valanciunas,C,24.0,80.0,20.1,25.825,11.9875,0.7125,9.4875,1.325,0.7875,0.4625,15.460675
399,2017.0,Denzel Valentine,SG,23.0,57.0,7.3,17.12280701754386,5.105263157894737,1.105263157894737,2.6491228070175437,0.8596491228070176,0.12280701754385964,0.5263157894736842,2.1864
400,2017.0,Fred VanVleet,PG,22.0,37.0,10.5,7.945945945945946,2.891891891891892,0.9459459459459459,1.135135135135135,0.40540540540540543,0.05405405405405406,0.4594594594594595,1.312611
401,2017.0,Anderson Varejao,C,34.0,14.0,9.4,6.571428571428571,1.2857142857142858,0.7142857142857143,1.9285714285714286,0.5714285714285714,0.21428571428571427,0.21428571428571427,1.913345
402,2017.0,Rashad Vaughn,SG,20.0,41.0,7.8,11.170731707317072,3.4634146341463414,0.5609756097560976,1.1951219512195121,0.34146341463414637,0.24390243902439024,0.4634146341463415,1.88904
403,2017.0,Rashad Vaughn,SG,20.0,41.0,7.8,11.170731707317072,3.4634146341463414,0.5609756097560976,1.1951219512195121,0.34146341463414637,0.24390243902439024,0.4634146341463415,0.166258
404,2017.0,Noah Vonleh,PF,21.0,74.0,10.8,17.094594594594593,4.418918918918919,0.4189189189189189,5.22972972972973,0.8648648648648649,0.36486486486486486,0.40540540540540543,3.505233
405,2017.0,Nikola Vucevic,C,26.0,75.0,19.1,28.84,14.613333333333333,2.7733333333333334,10.386666666666667,1.56,0.9866666666666667,1.0266666666666666,12.25
406,2017.0,Dwyane Wade,SG,35.0,60.0,18.5,29.866666666666667,18.266666666666666,3.816666666666667,4.516666666666667,2.3,0.6833333333333333,1.4333333333333333,15.55
407,2017.0,Dwyane Wade,SG,35.0,60.0,18.5,29.866666666666667,18.266666666666666,3.816666666666667,4.516666666666667,2.3,0.6833333333333333,1.4333333333333333,2.328652
408,2017.0,Dion Waiters,SG,25.0,46.0,14.5,30.08695652173913,15.847826086956522,4.3478260869565215,3.347826086956522,2.239130434782609,0.43478260869565216,0.8913043478260869,11.0
409,2017.0,Kemba Walker,PG,26.0,79.0,21.3,34.67088607594937,23.164556962025316,5.506329113924051,3.8987341772151898,2.1265822784810124,0.27848101265822783,1.0759493670886076,12.0
410,2017.0,John Wall,PG,26.0,78.0,23.2,36.35897435897436,23.141025641025642,10.653846153846153,4.17948717948718,4.141025641025641,0.6282051282051282,2.0128205128205128,18.06385
411,2017.0,Taurean Waller-Prince,SF,22.0,59.0,9.8,16.627118644067796,5.677966101694915,0.9322033898305084,2.6610169491525424,1.0338983050847457,0.4576271186440678,0.7288135593220338,2.42256
412,2017.0,T.J. Warren,SF,23.0,66.0,15.6,31.03030303030303,14.409090909090908,1.1363636363636365,5.136363636363637,0.8636363636363636,0.5909090909090909,1.1515151515151516,3.152931
413,2017.0,C.J. Watson,PG,32.0,62.0,9.3,16.322580645161292,4.532258064516129,1.8387096774193548,1.435483870967742,0.7580645161290323,0.03225806451612903,0.6935483870967742,0.333334
414,2017.0,Briante Weber,PG,24.0,20.0,11.0,10.25,3.1,1.05,1.3,0.4,0.05,0.6,0.083129
415,2017.0,Briante Weber,PG,24.0,20.0,11.0,10.25,3.1,1.05,1.3,0.4,0.05,0.6,0.05
416,2017.0,Briante Weber,PG,24.0,20.0,11.0,10.25,3.1,1.05,1.3,0.4,0.05,0.6,0.05
417,2017.0,David West,C,36.0,68.0,16.6,12.558823529411764,4.647058823529412,2.2205882352941178,2.985294117647059,1.1470588235294117,0.7058823529411765,0.6176470588235294,2.328652
418,2017.0,Russell Westbrook,PG,28.0,81.0,30.6,34.592592592592595,31.580246913580247,10.37037037037037,10.666666666666666,5.407407407407407,0.38271604938271603,1.6419753086419753,28.530608
419,2017.0,Okaro White,PF,24.0,35.0,7.5,13.457142857142857,2.8,0.6,2.342857142857143,0.5142857142857142,0.2857142857142857,0.2857142857142857,1.312611
420,2017.0,Isaiah Whitehead,PG,21.0,73.0,7.5,22.506849315068493,7.438356164383562,2.6301369863013697,2.5205479452054793,1.9452054794520548,0.4931506849315068,0.5753424657534246,1.312611
421,2017.0,Hassan Whiteside,C,27.0,77.0,22.6,32.63636363636363,17.0,0.7402597402597403,14.12987012987013,2.0,2.090909090909091,0.7272727272727273,23.775506
422,2017.0,Andrew Wiggins,SF,21.0,82.0,16.5,37.170731707317074,23.573170731707318,2.3048780487804876,4.012195121951219,2.2804878048780486,0.36585365853658536,1.0,7.574322
423,2017.0,Alan Williams,C,24.0,47.0,19.5,15.063829787234043,7.361702127659575,0.48936170212765956,6.212765957446808,0.7872340425531915,0.6808510638297872,0.574468085106383,6.0
424,2017.0,Deron Williams,PG,32.0,64.0,14.0,25.890625,10.953125,5.625,2.296875,2.15625,0.125,0.484375,5.5
425,2017.0,Derrick Williams,PF,25.0,50.0,10.6,16.08,6.08,0.56,2.6,0.56,0.14,0.28,0.104059
426,2017.0,Lou Williams,SG,30.0,81.0,21.4,24.617283950617285,17.54320987654321,2.950617283950617,2.493827160493827,1.9753086419753085,0.2345679012345679,0.9876543209876543,7.0
427,2017.0,Marvin Williams,PF,30.0,76.0,13.7,30.19736842105263,11.171052631578947,1.394736842105263,6.552631578947368,0.7894736842105263,0.6973684210526315,0.7631578947368421,13.16875
428,2017.0,Troy Williams,SF,22.0,30.0,8.9,18.566666666666666,6.166666666666667,0.8333333333333334,2.3,1.1,0.3333333333333333,0.9,1.471382
429,2017.0,Troy Williams,SF,22.0,30.0,8.9,18.566666666666666,6.166666666666667,0.8333333333333334,2.3,1.1,0.3333333333333333,0.9,0.148318
430,2017.0,Justise Winslow,SF,20.0,18.0,8.2,34.72222222222222,10.88888888888889,3.6666666666666665,5.222222222222222,1.8333333333333333,0.3333333333333333,1.5,2.70504
431,2017.0,Jeff Withey,C,26.0,51.0,18.8,8.470588235294118,2.8627450980392157,0.13725490196078433,2.372549019607843,0.27450980392156865,0.6274509803921569,0.3137254901960784,1.57732
432,2017.0,Brandan Wright,PF,29.0,28.0,18.5,15.964285714285714,6.75,0.5357142857142857,2.7857142857142856,0.35714285714285715,0.7142857142857143,0.39285714285714285,5.17976
433,2017.0,Delon Wright,PG,24.0,27.0,15.0,16.51851851851852,5.555555555555555,2.111111111111111,1.7777777777777777,0.9259259259259259,0.4074074074074074,1.0,1.6452
434,2017.0,Joe Young,PG,24.0,33.0,11.4,4.090909090909091,2.0606060606060606,0.45454545454545453,0.5151515151515151,0.15151515151515152,0.0,0.12121212121212122,1.471382
435,2017.0,Nick Young,SG,31.0,60.0,14.1,25.933333333333334,13.183333333333334,0.9666666666666667,2.283333333333333,0.6,0.23333333333333334,0.6166666666666667,5.192
436,2017.0,Thaddeus Young,PF,28.0,74.0,14.9,30.22972972972973,11.0,1.6486486486486487,6.0675675675675675,1.2972972972972974,0.40540540540540543,1.5405405405405406,14.796348
437,2017.0,Cody Zeller,PF,24.0,62.0,16.7,27.822580645161292,10.306451612903226,1.596774193548387,6.532258064516129,1.0483870967741935,0.9354838709677419,1.0,12.58427
438,2017.0,Tyler Zeller,C,27.0,51.0,13.0,10.294117647058824,3.4901960784313726,0.8235294117647058,2.4313725490196076,0.39215686274509803,0.4117647058823529,0.13725490196078433,1.709538
439,2017.0,Stephen Zimmerman,C,20.0,19.0,7.3,5.684210526315789,1.2105263157894737,0.21052631578947367,1.8421052631578947,0.15789473684210525,0.2631578947368421,0.10526315789473684,1.312611
440,2017.0,Paul Zipser,SF,22.0,44.0,6.9,19.15909090909091,5.454545454545454,0.8181818181818182,2.840909090909091,0.9090909090909091,0.36363636363636365,0.3409090909090909,1.312611
441,2017.0,Ivica Zubac,C,19.0,38.0,17.0,16.026315789473685,7.473684210526316,0.7894736842105263,4.184210526315789,0.7894736842105263,0.868421052631579,0.3684210526315789,1.312611
